cgpa,backlogs,college_tier,country,university_ranking_band,internship_count,aptitude_score,communication_score,specialization,industry,internship_quality_score,placement_status,salary,college_tier_score,univ_ranking_score
7.077596772,1,Tier 2,Germany,100-300,0,80.22858439,49.89741123,Cloud,Other,4.562260125,Placed,78276.73476,2,2
7.47612562,1,Tier 2,USA,100-300,1,79.72040544,59.81832053,Cybersecurity,Healthcare,4.254773547,Placed,105748.638,2,2
8.673909821,0,Tier 3,Germany,300+,2,58.6353785,81.0383844,Cybersecurity,Tech,5.135789305,Placed,77941.84194,1,1
6.195186095,0,Tier 3,Germany,100-300,2,52.91664696,87.91153307,Cybersecurity,Consulting,3.883827697,Placed,71392.5231,1,2
6.02864911,1,Tier 2,India,300+,2,67.81422354,58.8174469,AI/ML,Manufacturing,4.925648971,Placed,39595.79729,2,1
7.633330155,0,Tier 1,UK,300+,3,58.78428822,42.14460548,Cybersecurity,Consulting,4.980339441,Placed,110769.7517,3,1
7.499295854,0,Tier 2,India,Top 100,2,62.64312351,82.43181405,Core CS,Healthcare,3.942712485,Placed,43365.24427,2,3
7.502676407,2,Tier 3,Germany,300+,4,68.00977379,50.35857394,Core CS,Tech,6.082339273,Placed,75325.0818,1,1
6.282196503,0,Tier 1,India,300+,2,100.0,64.82804532,AI/ML,Finance,4.341845812,Placed,58953.10199,3,1
7.060643647,1,Tier 3,USA,Top 100,2,78.29227538,57.60391585,Core CS,Healthcare,5.29891584,Placed,83254.23643,1,3
6.458270631,0,Tier 1,Canada,100-300,0,82.26140418,53.85681667,Data Science,Consulting,7.779778102,Placed,119553.195,3,2
7.780095787,1,Tier 3,India,300+,0,53.10334899,62.48128822,Data Science,Tech,6.485964908,Placed,43812.33553,1,1
6.882354095,1,Tier 1,USA,100-300,1,66.50499629,54.77593047,Cloud,Consulting,3.958329617,Placed,120000.0,3,2
6.339602243,0,Tier 2,Germany,100-300,2,81.48022204,67.34925855,Cloud,Healthcare,2.921202775,Placed,90810.51115,2,2
6.742891327,1,Tier 2,UK,100-300,4,74.82016746,83.43123215,Cybersecurity,Tech,5.407928065,Placed,95369.8689,2,2
7.330345163,0,Tier 1,Germany,Top 100,3,100.0,30.0,Core CS,Other,4.219902255,Placed,108944.8081,3,3
6.549020358,0,Tier 3,Germany,100-300,1,81.35257978,70.0142296,Data Science,Manufacturing,4.519621693,Placed,73919.35977,1,2
7.194949769,1,Tier 2,India,Top 100,2,70.83740788,70.11156224,Cybersecurity,Consulting,4.891848732,Placed,40766.96696,2,3
6.59444546,1,Tier 3,Canada,100-300,3,85.99418068,75.60554723,Data Science,Consulting,4.161019816,Placed,89449.13888,1,2
5.841532527,1,Tier 2,UK,Top 100,1,75.19291945,42.96199455,Cloud,Other,5.581039932,Placed,90386.38463,2,3
6.425244623,2,Tier 3,UK,300+,2,88.4584992,80.48055362,Core CS,Manufacturing,5.908148562,Placed,72855.30654,1,1
6.829242279,4,Tier 3,India,Top 100,0,72.07446785,61.85734372,Cloud,Healthcare,5.409814022,Placed,31858.91224,1,3
8.180284974,0,Tier 2,India,100-300,2,48.90768557,69.71927912,Data Science,Tech,5.629652086,Placed,59022.50595,2,2
6.984787034,1,Tier 3,Germany,100-300,2,87.42792776,81.47799517,Cybersecurity,Consulting,2.626975548,Placed,66922.2631,1,2
6.197976508,2,Tier 3,Germany,100-300,1,100.0,58.27312447,AI/ML,Healthcare,6.702258588,Placed,75663.42135,1,2
6.985189491,2,Tier 2,UK,100-300,5,96.78194061,69.29951844,Core CS,Healthcare,5.827617039,Placed,96674.79054,2,2
7.415477211,3,Tier 2,Canada,100-300,2,68.95155586,65.05982713,Data Science,Consulting,6.996578112,Placed,106791.4308,2,2
8.22619113,1,Tier 2,USA,300+,3,75.13340226,56.08449464,AI/ML,Tech,5.200320589,Placed,120000.0,2,1
7.321369378,1,Tier 1,USA,Top 100,2,83.50788668,84.48953267,Data Science,Other,8.139612204,Placed,120000.0,3,3
7.552115193,1,Tier 1,USA,100-300,1,60.36143014,100.0,Core CS,Consulting,3.434052533,Placed,120000.0,3,2
6.679023622,1,Tier 1,USA,Top 100,1,91.36337152,69.33633706,Data Science,Finance,3.112646908,Placed,120000.0,3,3
7.078140879,1,Tier 2,India,100-300,0,66.98159616,59.87547625,Cloud,Consulting,6.173190119,Placed,44067.51213,2,2
6.381592173,1,Tier 3,Canada,100-300,3,61.39543581,74.36529743,Cloud,Consulting,3.421676529,Placed,68735.7142,1,2
7.398398633,0,Tier 1,Germany,Top 100,1,71.73731391,73.55573711,Core CS,Other,7.191045682,Placed,112208.0333,3,3
8.160914886,0,Tier 3,India,100-300,1,61.03142187,48.4831064,AI/ML,Tech,5.95601446,Placed,48395.15545,1,2
7.767416661,1,Tier 2,UK,300+,0,59.11725332,61.77505526,Cybersecurity,Tech,5.701676713,Placed,98823.12632,2,1
8.722545966,1,Tier 1,USA,300+,0,66.54157574,51.81934817,Core CS,Tech,4.849601794,Placed,120000.0,3,1
7.146673605,0,Tier 3,USA,100-300,5,61.05771824,43.10736012,Cybersecurity,Other,4.998914489,Placed,85225.98379,1,2
8.751842347,1,Tier 2,Germany,Top 100,0,73.72730371,76.09960562,Cloud,Manufacturing,3.028594674,Placed,95990.72972,2,3
6.353361372,0,Tier 1,USA,Top 100,0,75.950062,67.886884,AI/ML,Finance,6.215870683,Placed,120000.0,3,3
6.520485884,1,Tier 2,Canada,100-300,0,100.0,74.70158923,Data Science,Tech,4.992609739,Placed,109364.8911,2,2
5.300883421,2,Tier 3,Germany,100-300,0,35.67991168,65.0736379,AI/ML,Tech,6.246199579,Placed,77609.49557,1,2
6.579395983,0,Tier 2,India,100-300,0,42.45771508,49.59780348,Core CS,Other,5.556616209,Placed,40577.33427,2,2
6.392693871,1,Tier 1,Germany,300+,2,68.50934805,100.0,Cybersecurity,Consulting,4.370482194,Placed,90942.07688,3,1
7.120315029,0,Tier 1,Germany,Top 100,2,52.69085826,50.65303861,Core CS,Healthcare,6.53763024,Placed,103221.528,3,3
7.273404781,0,Tier 1,USA,300+,4,57.29381491,85.23877812,Data Science,Other,5.412178516,Placed,120000.0,3,1
8.500936671,2,Tier 1,UK,300+,0,47.96198763,47.30186258,Cybersecurity,Finance,6.83275006,Placed,118822.0859,3,1
6.281268263,1,Tier 2,India,300+,2,87.03642125,56.87357474,Core CS,Manufacturing,7.00192184,Placed,52261.21546,2,1
7.393535337,1,Tier 2,USA,100-300,1,67.22215947,38.02833685,AI/ML,Tech,7.213580869,Placed,120000.0,2,2
5.943813434,1,Tier 2,Germany,100-300,3,71.7329966,56.1673123,Cybersecurity,Manufacturing,3.881746005,Placed,73678.10048,2,2
8.465167013,0,Tier 3,USA,300+,1,94.16995162,69.79937297,AI/ML,Other,6.832156147,Placed,108089.6272,1,1
7.943552097,0,Tier 3,Canada,300+,4,73.95248419,59.88345676,Cybersecurity,Tech,4.369271995,Placed,83130.00557,1,1
5.629492377,2,Tier 2,UK,100-300,0,52.40815224,65.43512036,Data Science,Healthcare,4.390001027,Placed,103391.5924,2,2
8.083097899,1,Tier 1,USA,Top 100,1,71.9232618,71.6160942,Cybersecurity,Healthcare,3.062347603,Placed,120000.0,3,3
6.908368124,1,Tier 1,Germany,100-300,2,61.23363208,65.26206165,Cybersecurity,Consulting,5.406846387,Placed,104988.7118,3,2
7.99025305,0,Tier 2,India,Top 100,0,71.32110375,54.59834494,Data Science,Healthcare,6.872961862,Placed,63202.66156,2,3
6.520499982,1,Tier 3,Canada,100-300,0,66.24813586,70.39615452,Data Science,Finance,3.56138511,Placed,79370.97288,1,2
7.00419496,2,Tier 2,UK,100-300,1,52.60057613,63.68878602,Data Science,Tech,5.405308238,Placed,111462.8507,2,2
7.498279946,1,Tier 1,UK,Top 100,3,70.55383749,62.01750127,Core CS,Other,6.700729725,Placed,108264.2466,3,3
6.886096412,1,Tier 1,India,100-300,4,69.89005142,64.95108172,Cloud,Healthcare,5.112821273,Placed,58861.37363,3,2
7.569291902,1,Tier 2,Canada,100-300,2,100.0,60.51416868,Cloud,Healthcare,3.09078434,Placed,85068.65234,2,2
8.022141458,0,Tier 3,Germany,100-300,0,73.06603164,56.21390565,Cybersecurity,Other,1.874875757,Placed,79323.22323,1,2
8.24092158,1,Tier 3,USA,300+,1,55.60166216,48.56920137,AI/ML,Finance,6.617383756,Placed,117858.4657,1,1
7.054014785,0,Tier 3,India,Top 100,2,76.7782574,100.0,Cloud,Manufacturing,6.987163699,Placed,50240.59269,1,3
8.64859834,0,Tier 2,UK,Top 100,3,83.75803061,54.9493427,Cloud,Tech,3.924707554,Placed,119025.5692,2,3
8.404272674,0,Tier 2,Germany,300+,0,98.3148683,93.83221967,Core CS,Consulting,4.320234968,Placed,92909.42848,2,1
6.800828681,0,Tier 3,Germany,300+,2,97.42314503,53.0232912,AI/ML,Manufacturing,4.827596041,Placed,76332.87294,1,1
7.777256761,1,Tier 2,Canada,Top 100,0,51.88106337,68.77751428,Cloud,Healthcare,5.312785651,Placed,88833.12629,2,3
8.094905246,0,Tier 2,India,Top 100,0,58.12122753,82.98765816,AI/ML,Healthcare,4.935702189,Placed,52991.70754,2,3
6.228061232,0,Tier 2,USA,100-300,1,72.68950663,80.96287318,Core CS,Consulting,5.808872001,Placed,100250.8041,2,2
7.548841168,3,Tier 1,USA,100-300,2,57.81086499,92.24887513,Cybersecurity,Consulting,8.391623866,Placed,120000.0,3,2
7.846739589,1,Tier 2,Germany,Top 100,2,68.03534288,68.35455258,Cloud,Tech,4.111217768,Placed,99406.84217,2,3
6.784474532,0,Tier 3,India,300+,0,81.69429578,76.0870526,Data Science,Consulting,7.158038015,Placed,38943.82479,1,1
8.201885642,0,Tier 1,Canada,100-300,0,84.22173005,85.94773633,Core CS,Manufacturing,5.691014311,Placed,120000.0,3,2
7.059275824,0,Tier 3,UK,300+,1,42.44643016,64.04958096,AI/ML,Consulting,5.822384837,Placed,81115.1366,1,1
8.302892436,0,Tier 2,USA,300+,0,64.00908811,66.68877223,Cybersecurity,Consulting,2.824137248,Placed,106840.6939,2,1
6.955561841,1,Tier 1,Germany,100-300,3,44.35465988,63.70641319,AI/ML,Consulting,3.680419399,Placed,119727.1143,3,2
5.34604632,2,Tier 2,UK,300+,2,54.58705654,83.9438053,Cybersecurity,Other,4.50239678,Placed,86041.05442,2,1
6.928703968,0,Tier 3,USA,300+,0,70.20475582,63.69281178,Data Science,Healthcare,7.28323075,Placed,103248.1681,1,1
5.9564244,2,Tier 1,Canada,300+,4,52.84526967,66.4583474,Data Science,Finance,4.333822676,Placed,112255.1663,3,1
7.293278597,1,Tier 1,UK,Top 100,4,58.80512995,81.95299394,Cybersecurity,Healthcare,3.340177622,Placed,112623.2843,3,3
6.248096171,0,Tier 1,Germany,300+,2,54.52542305,67.95357343,Cloud,Consulting,7.062848492,Placed,100464.9615,3,1
6.152629182,0,Tier 2,India,Top 100,2,68.43802803,79.76243876,Core CS,Tech,5.290209614,Placed,48536.3299,2,3
6.211419163,1,Tier 1,USA,Top 100,4,56.43801922,63.58241888,Core CS,Consulting,4.69872738,Placed,120000.0,3,3
7.403237212,2,Tier 3,India,100-300,1,76.75063015,100.0,Data Science,Manufacturing,5.14237995,Placed,52153.87476,1,2
6.365701734,2,Tier 2,Canada,100-300,0,40.69201216,47.98812768,Core CS,Finance,5.32442586,Placed,86116.07308,2,2
6.171806142,0,Tier 2,USA,100-300,4,100.0,76.99061779,Cloud,Consulting,3.059546098,Placed,99356.43017,2,2
6.557080556,0,Tier 1,UK,100-300,3,96.05058392,43.34365077,Cloud,Consulting,5.682573672,Placed,105004.0608,3,2
8.571780106,0,Tier 3,India,100-300,0,95.48243077,51.25633609,Cybersecurity,Tech,5.350630215,Placed,47103.09034,1,2
7.028210842,0,Tier 2,Germany,100-300,1,70.68724282,54.81400025,AI/ML,Other,5.033684298,Placed,91892.21259,2,2
6.440219594,1,Tier 2,UK,100-300,2,77.39261111,67.56544944,AI/ML,Consulting,4.019264421,Placed,96846.7054,2,2
6.91013756,2,Tier 1,USA,100-300,1,56.81965963,38.54809053,Core CS,Consulting,6.007712909,Placed,120000.0,3,2
7.49133336,0,Tier 2,UK,300+,1,80.56403165,74.80539746,Cybersecurity,Finance,7.20498181,Placed,100407.8122,2,1
7.606006168,0,Tier 1,USA,100-300,1,47.24299214,71.17247793,Cloud,Consulting,7.525839927,Placed,120000.0,3,2
6.575599082,0,Tier 1,Canada,300+,1,62.19194308,85.14068322,Core CS,Tech,3.604804076,Placed,107313.8026,3,1
8.093499414,1,Tier 1,India,100-300,1,72.01101728,70.87260617,AI/ML,Other,2.124783873,Placed,69589.38179,3,2
8.315974171,1,Tier 2,India,100-300,0,59.0450139,57.01941905,Cloud,Tech,6.561402792,Placed,48881.74394,2,2
6.800771168,1,Tier 3,USA,100-300,2,69.59703813,55.30538606,Cloud,Other,6.24159751,Placed,87543.64991,1,2
7.46124557,1,Tier 3,India,300+,0,85.6968471,53.70407115,AI/ML,Tech,5.482692206,Placed,47631.49364,1,1
9.463104647,0,Tier 2,India,100-300,3,66.68069719,66.04783491,Cloud,Tech,4.690976528,Placed,64832.05563,2,2
6.235567648,1,Tier 1,USA,100-300,0,71.37146976,62.82960073,Cybersecurity,Finance,2.944784426,Placed,120000.0,3,2
7.162770909,3,Tier 1,USA,100-300,1,41.82553304,87.16391895,Cloud,Tech,7.209128231,Placed,120000.0,3,2
6.394919404,1,Tier 3,Canada,100-300,2,59.07866769,30.64309176,Core CS,Other,5.261555189,Placed,63604.21925,1,2
6.482741693,0,Tier 1,USA,300+,2,100.0,58.98384164,Cloud,Healthcare,6.511305547,Placed,120000.0,3,1
6.134761597,2,Tier 3,Canada,100-300,1,66.97120983,86.14424516,Cybersecurity,Other,7.278567331,Placed,59102.70707,1,2
8.349713308,0,Tier 2,USA,Top 100,1,85.29364878,30.0,Cybersecurity,Finance,6.070892111,Placed,120000.0,2,3
7.061894646,0,Tier 2,Canada,100-300,1,73.6265998,53.93382345,Core CS,Other,4.735542063,Placed,86240.89093,2,2
6.847729058,0,Tier 1,India,100-300,1,59.90647501,40.37436134,Data Science,Consulting,4.15338859,Placed,62034.73129,3,2
7.740942038,1,Tier 2,Canada,Top 100,1,51.44822089,75.23481688,Cloud,Consulting,5.220302424,Placed,92752.97346,2,3
8.527533312,0,Tier 1,USA,300+,3,70.89410701,94.49408634,Core CS,Finance,5.190601697,Placed,120000.0,3,1
7.450375389,0,Tier 1,Germany,100-300,2,62.67650012,76.4974967,Core CS,Finance,4.634380022,Placed,106013.415,3,2
6.526084861,1,Tier 1,USA,300+,1,62.19126503,77.73120365,Cybersecurity,Finance,3.27605176,Placed,120000.0,3,1
6.335239907,1,Tier 3,Germany,300+,1,64.78239849,88.44081367,Cloud,Tech,4.204002299,Placed,73344.81549,1,1
7.216365461,3,Tier 1,Canada,100-300,5,73.18433513,100.0,Cloud,Finance,3.670382419,Placed,105233.6896,3,2
7.40073375,0,Tier 3,USA,300+,3,86.67580192,30.0,AI/ML,Tech,5.681876674,Placed,112360.1452,1,1
6.217955804,0,Tier 2,India,300+,4,77.17047132,75.5165305,Cloud,Consulting,6.366552814,Placed,39963.18841,2,1
7.079465844,1,Tier 1,UK,100-300,4,82.61892076,84.92192183,Core CS,Finance,7.370798422,Placed,117229.4847,3,2
7.434688154,5,Tier 2,India,100-300,1,54.44033208,76.00348913,Cybersecurity,Healthcare,4.668667943,Placed,41957.82354,2,2
7.456478935,3,Tier 1,Canada,Top 100,1,90.51726986,45.61546662,Core CS,Other,9.101905949,Placed,110136.0757,3,3
7.038467957,1,Tier 1,USA,100-300,2,69.09282101,65.7440121,Data Science,Other,6.384329241,Placed,120000.0,3,2
7.207778001,1,Tier 2,Canada,100-300,2,68.48949106,58.75706499,Core CS,Other,4.136214472,Placed,91304.42659,2,2
6.2765467,1,Tier 2,UK,300+,3,69.94252603,44.30062819,Cybersecurity,Tech,2.484464369,Placed,89942.67213,2,1
7.510873967,0,Tier 2,USA,Top 100,1,64.60164879,60.06923505,Cybersecurity,Finance,2.066637959,Placed,120000.0,2,3
6.03118704,0,Tier 1,Canada,100-300,0,60.75228599,69.84560735,AI/ML,Healthcare,5.49081897,Placed,115602.2349,3,2
7.037918937,0,Tier 1,Canada,300+,1,56.85267306,64.76891879,Cybersecurity,Tech,5.471122294,Placed,105011.2494,3,1
6.311669308,1,Tier 1,USA,Top 100,1,92.33836012,47.21617319,Core CS,Other,5.487376698,Placed,118644.6127,3,3
6.692355565,0,Tier 2,UK,300+,2,45.77467837,69.44657702,AI/ML,Tech,3.658207506,Placed,114493.7855,2,1
6.538486504,0,Tier 1,UK,100-300,2,64.17896806,67.71953367,AI/ML,Healthcare,5.624170589,Placed,116334.9081,3,2
7.66855369,2,Tier 2,Germany,100-300,3,74.27097617,52.42229551,AI/ML,Other,3.770413649,Placed,101784.509,2,2
7.423843342,1,Tier 1,India,100-300,1,73.92911626,74.08362946,Core CS,Tech,5.648390694,Placed,60777.16912,3,2
8.153254897,0,Tier 2,Canada,300+,1,70.06614095,78.30072192,Data Science,Tech,5.0700075,Placed,113582.6818,2,1
5.0226844,1,Tier 1,Germany,Top 100,2,85.17625958,67.56147151,AI/ML,Healthcare,6.414997055,Placed,113548.747,3,3
6.362483796,1,Tier 2,Germany,300+,1,68.56870722,74.20715815,Cloud,Tech,5.796041305,Placed,81951.46021,2,1
7.461657702,2,Tier 3,Canada,100-300,0,67.61594287,65.33449013,Data Science,Healthcare,4.662437045,Placed,81529.2466,1,2
6.837563691,0,Tier 3,USA,300+,1,76.17000532,70.7959455,Cybersecurity,Healthcare,2.924887083,Placed,88123.82186,1,1
7.296916699,0,Tier 1,Canada,100-300,1,74.65998163,59.21349687,Core CS,Finance,7.108510121,Placed,113440.6292,3,2
7.06927183,0,Tier 3,India,100-300,0,50.41399986,63.35303204,Cybersecurity,Healthcare,6.952584681,Placed,38649.92302,1,2
6.875458212,1,Tier 3,USA,100-300,1,74.94740715,75.41179103,Data Science,Tech,6.408418851,Placed,112215.3151,1,2
7.27008213,1,Tier 3,Canada,100-300,0,54.13038275,46.96906937,Core CS,Manufacturing,6.510746732,Placed,70769.4477,1,2
7.315561714,2,Tier 1,USA,Top 100,3,53.23954941,78.54598849,Data Science,Manufacturing,3.948243115,Placed,120000.0,3,3
6.663212415,0,Tier 1,India,100-300,1,71.07474823,52.59977,Cybersecurity,Consulting,4.739049595,Placed,61366.86859,3,2
7.960971138,2,Tier 3,UK,300+,0,46.60121449,62.72629816,Data Science,Other,8.645253728,Placed,83546.07051,1,1
6.673539702,0,Tier 2,USA,100-300,4,78.15693513,79.30538062,Core CS,Tech,6.948459463,Placed,106426.3115,2,2
6.193530951,3,Tier 1,India,Top 100,0,67.97602094,79.58458841,Cloud,Consulting,4.712619094,Placed,50415.06541,3,3
5.503366463,1,Tier 3,Germany,300+,0,75.66289109,63.67089759,Cybersecurity,Finance,6.128631973,Placed,68499.92327,1,1
6.718789213,1,Tier 2,USA,Top 100,1,74.11825584,52.9242768,Data Science,Healthcare,4.894742634,Placed,116640.9093,2,3
7.014734703,0,Tier 2,USA,Top 100,2,76.3995535,75.5497317,Cybersecurity,Manufacturing,4.721807515,Placed,107922.5993,2,3
8.34114985,2,Tier 3,UK,100-300,2,54.86065095,73.80733032,AI/ML,Finance,5.022602953,Placed,103088.6983,1,2
7.663524465,1,Tier 3,UK,300+,0,79.33517071,77.73685634,AI/ML,Healthcare,6.919608901,Placed,81449.83804,1,1
7.616692155,0,Tier 3,USA,Top 100,3,74.12507878,75.56021457,Data Science,Manufacturing,6.805293235,Placed,110156.8793,1,3
5.817131003,1,Tier 2,Canada,300+,2,87.49810776,69.58595661,Cybersecurity,Healthcare,5.350552806,Placed,80052.64701,2,1
7.915003235,0,Tier 1,Germany,300+,1,82.05661406,53.54782938,AI/ML,Healthcare,7.124957564,Placed,118146.0787,3,1
7.270797126,0,Tier 2,Canada,100-300,3,68.86498519,52.79172444,AI/ML,Finance,4.770761698,Placed,111775.4824,2,2
6.667769669,1,Tier 2,Germany,Top 100,0,47.10498647,46.77447707,Core CS,Healthcare,4.066429354,Placed,80008.10904,2,3
8.816554286,0,Tier 3,UK,300+,1,86.2192373,56.76188471,AI/ML,Healthcare,5.652445735,Placed,98042.26618,1,1
7.145493004,2,Tier 3,Germany,Top 100,1,70.6278028,53.18266469,AI/ML,Finance,6.089644338,Placed,81725.81887,1,3
7.664268653,1,Tier 1,Germany,300+,1,69.33998059,64.1979008,Data Science,Consulting,4.373478334,Placed,113783.82,3,1
6.315132939,0,Tier 1,UK,100-300,3,84.84585004,73.74466529,Data Science,Tech,5.036555275,Placed,120000.0,3,2
6.617874043,0,Tier 2,USA,100-300,3,77.90342903,67.08595319,Core CS,Finance,4.175499769,Placed,112817.4578,2,2
7.383183861,0,Tier 3,USA,100-300,0,77.40167415,67.3608514,Cybersecurity,Finance,4.165640208,Placed,86879.34967,1,2
7.266929684,1,Tier 1,UK,300+,1,72.67935534,71.43862818,Core CS,Consulting,6.802073104,Placed,115837.5861,3,1
7.830031955,1,Tier 3,USA,100-300,3,88.41800861,66.26133677,Cybersecurity,Consulting,6.411724946,Placed,91148.50623,1,2
6.216989027,1,Tier 2,USA,300+,3,58.41379702,75.2772084,AI/ML,Healthcare,4.333060917,Placed,118834.7829,2,1
6.644565392,2,Tier 2,USA,300+,2,62.60333132,66.34796072,Cloud,Manufacturing,5.339149923,Placed,96377.40686,2,1
7.301840394,5,Tier 2,Germany,100-300,5,77.48076979,60.47252955,Data Science,Tech,6.189249691,Placed,106453.082,2,2
6.262267741,3,Tier 2,Canada,100-300,3,61.71651163,72.53142451,AI/ML,Finance,5.04092796,Placed,91027.75185,2,2
7.695684736,0,Tier 1,Canada,100-300,1,90.81275076,71.64255775,Cloud,Other,3.399386198,Placed,113176.4607,3,2
8.084510287,0,Tier 1,Germany,100-300,1,66.33354912,67.58382159,Cloud,Other,7.49628023,Placed,101429.1645,3,2
7.330747923,0,Tier 2,Germany,Top 100,2,74.10722329,58.26053245,Data Science,Manufacturing,6.872892596,Placed,97408.13413,2,3
8.50143665,0,Tier 2,Germany,100-300,0,67.30903963,75.91958639,Cybersecurity,Manufacturing,6.913892949,Placed,94936.31757,2,2
6.004276237,1,Tier 1,UK,Top 100,2,76.20140135,74.51845252,AI/ML,Consulting,5.93440586,Placed,107228.0963,3,3
5.577023801,1,Tier 3,Canada,100-300,2,79.87702694,46.83527961,Core CS,Healthcare,4.747193235,Placed,65305.56371,1,2
8.196835449,1,Tier 1,India,Top 100,2,62.83349876,76.35617686,Core CS,Healthcare,3.713858378,Placed,69659.96494,3,3
7.523492525,0,Tier 2,Germany,Top 100,2,93.60892542,67.29434029,Cloud,Consulting,3.990578608,Placed,85719.13961,2,3
6.955532263,0,Tier 2,USA,Top 100,2,79.8529612,69.89550238,AI/ML,Manufacturing,4.407271154,Placed,120000.0,2,3
7.223974901,0,Tier 1,Canada,300+,1,56.47217846,86.15671383,Core CS,Manufacturing,6.236006955,Placed,107646.9942,3,1
6.099608762,0,Tier 3,Germany,100-300,1,72.47476137,63.57472817,Core CS,Manufacturing,7.112624643,Placed,59714.22124,1,2
8.956601584,0,Tier 2,USA,300+,1,94.7605243,66.05295365,AI/ML,Finance,7.663705975,Placed,120000.0,2,1
7.580613299,1,Tier 3,India,300+,1,66.28886184,52.70004878,Cybersecurity,Tech,3.146677385,Placed,47232.52575,1,1
7.384807385,0,Tier 2,India,100-300,1,67.39948945,61.75129112,Data Science,Other,7.617473099,Placed,56960.45278,2,2
8.505619597,0,Tier 1,Germany,100-300,1,60.26593328,58.63891911,Cybersecurity,Tech,6.041072153,Placed,115095.6649,3,2
8.076336037,0,Tier 3,Canada,Top 100,3,89.36903962,61.64331532,Cybersecurity,Consulting,6.172316348,Placed,79583.55138,1,3
8.274549301,0,Tier 2,Germany,100-300,1,65.032457,63.21185253,Cybersecurity,Finance,5.754023343,Placed,94287.36152,2,2
6.591027459,1,Tier 3,India,100-300,3,42.95649133,71.82354908,Cloud,Finance,2.276022155,Placed,39198.39912,1,2
7.04457993,1,Tier 3,India,Top 100,5,83.32549977,62.15354013,Core CS,Healthcare,4.16908168,Placed,40943.66468,1,3
7.875353215,1,Tier 1,India,300+,1,47.65861912,84.19297402,Cloud,Manufacturing,6.382635199,Placed,53115.13738,3,1
